Event,Time,Voltage1,Voltage2
206,3.799342900e-04,6.573178054e-02,-2.574748480e+00
206,3.999342900e-04,6.372173024e-02,-2.373743450e+00
206,4.199342900e-04,6.774183085e-02,-2.172738419e+00
206,4.399342900e-04,6.975188115e-02,-2.373743450e+00
206,4.599342900e-04,6.774183085e-02,-2.172738419e+00
206,4.799342900e-04,6.774183085e-02,-1.971733389e+00
206,4.999342900e-04,6.573178054e-02,-1.368718298e+00
206,5.199342900e-04,6.372173024e-02,-1.167713267e+00
206,5.399342900e-04,6.372173024e-02,-3.177763571e+00
206,5.599342900e-04,5.970162963e-02,-3.378768602e+00
206,5.799342900e-04,6.372173024e-02,-2.373743450e+00
206,5.999342900e-04,6.372173024e-02,-2.172738419e+00
206,6.199342900e-04,6.171167994e-02,-2.775753510e+00
206,6.399342900e-04,6.372173024e-02,-1.971733389e+00
206,6.599342900e-04,5.970162963e-02,-2.775753510e+00
206,6.799342900e-04,6.171167994e-02,-2.775753510e+00
206,6.999342900e-04,5.769157933e-02,-2.976758541e+00
206,7.199342900e-04,5.970162963e-02,-2.574748480e+00
206,7.399342900e-04,5.970162963e-02,-2.172738419e+00
206,7.599342900e-04,5.970162963e-02,-3.780778662e+00
206,7.799342900e-04,5.970162963e-02,-3.579773632e+00
206,7.999342900e-04,5.769157933e-02,-3.981783693e+00
206,8.199342900e-04,5.769157933e-02,-2.775753510e+00
206,8.399342900e-04,5.568152902e-02,-2.574748480e+00
206,8.599342900e-04,5.769157933e-02,-2.775753510e+00
206,8.799342900e-04,5.568152902e-02,-2.775753510e+00
206,8.999342900e-04,5.367147872e-02,-2.172738419e+00
206,9.199342900e-04,5.367147872e-02,-1.368718298e+00
206,9.399342900e-04,5.568152902e-02,-1.569723328e+00
206,9.599342900e-04,5.367147872e-02,-2.574748480e+00
206,9.799342900e-04,5.367147872e-02,-2.373743450e+00
206,9.999342900e-04,5.367147872e-02,-2.976758541e+00
206,1.019934290e-03,5.769157933e-02,-2.775753510e+00
206,1.039934290e-03,5.568152902e-02,-2.373743450e+00
206,1.059934290e-03,5.367147872e-02,-3.177763571e+00
206,1.079934290e-03,5.568152902e-02,-2.775753510e+00
206,1.099934290e-03,5.367147872e-02,-1.971733389e+00
206,1.119934290e-03,5.166142842e-02,-1.971733389e+00
206,1.139934290e-03,5.166142842e-02,-1.569723328e+00
206,1.159934290e-03,5.166142842e-02,-1.971733389e+00
206,1.179934290e-03,5.367147872e-02,-1.569723328e+00
206,1.199934290e-03,5.166142842e-02,-2.373743450e+00
206,1.219934290e-03,5.367147872e-02,-2.373743450e+00
206,1.239934290e-03,5.367147872e-02,-1.569723328e+00
206,1.259934290e-03,5.568152902e-02,-2.775753510e+00
206,1.279934290e-03,5.367147872e-02,-2.373743450e+00
206,1.299934290e-03,5.166142842e-02,-2.574748480e+00
206,1.319934290e-03,5.568152902e-02,-2.373743450e+00
206,1.339934290e-03,5.769157933e-02,-2.373743450e+00
206,1.359934290e-03,5.568152902e-02,-2.373743450e+00
206,1.379934290e-03,5.769157933e-02,-2.574748480e+00
206,1.399934290e-03,5.769157933e-02,-2.574748480e+00
206,1.419934290e-03,5.769157933e-02,-2.775753510e+00
206,1.439934290e-03,5.568152902e-02,-2.976758541e+00
206,1.459934290e-03,5.769157933e-02,-2.373743450e+00
206,1.479934290e-03,5.568152902e-02,-2.373743450e+00
206,1.499934290e-03,5.568152902e-02,-2.574748480e+00
206,1.519934290e-03,5.568152902e-02,-1.971733389e+00
206,1.539934290e-03,5.769157933e-02,-2.775753510e+00
206,1.559934290e-03,5.970162963e-02,-2.775753510e+00
206,1.579934290e-03,5.568152902e-02,-2.976758541e+00
206,1.599934290e-03,5.568152902e-02,-2.775753510e+00
206,1.619934290e-03,5.568152902e-02,-2.172738419e+00
206,1.639934290e-03,5.568152902e-02,-1.971733389e+00
206,1.659934290e-03,5.568152902e-02,-1.368718298e+00
206,1.679934290e-03,5.769157933e-02,-1.770728358e+00
206,1.699934290e-03,5.769157933e-02,-1.368718298e+00
206,1.719934290e-03,5.769157933e-02,-2.574748480e+00
206,1.739934290e-03,5.769157933e-02,-2.574748480e+00
206,1.759934290e-03,5.568152902e-02,-3.780778662e+00
206,1.779934290e-03,5.769157933e-02,-2.976758541e+00
206,1.799934290e-03,5.769157933e-02,-2.172738419e+00
206,1.819934290e-03,5.769157933e-02,-2.172738419e+00
206,1.839934290e-03,5.568152902e-02,-2.775753510e+00
206,1.859934290e-03,5.568152902e-02,-2.976758541e+00
206,1.879934290e-03,5.367147872e-02,-2.976758541e+00
206,1.899934290e-03,5.568152902e-02,-3.579773632e+00
206,1.919934290e-03,5.568152902e-02,-3.378768602e+00
206,1.939934290e-03,5.367147872e-02,-2.775753510e+00
206,1.959934290e-03,5.367147872e-02,-3.177763571e+00
206,1.979934290e-03,5.166142842e-02,-2.775753510e+00
206,1.999934290e-03,5.166142842e-02,-3.378768602e+00
206,2.019934290e-03,5.367147872e-02,-2.574748480e+00
206,2.039934290e-03,5.367147872e-02,-2.775753510e+00
206,2.059934290e-03,5.568152902e-02,-1.971733389e+00
206,2.079934290e-03,5.367147872e-02,-2.373743450e+00
206,2.099934290e-03,5.769157933e-02,-2.574748480e+00
206,2.119934290e-03,5.568152902e-02,-2.574748480e+00
206,2.139934290e-03,5.367147872e-02,-2.172738419e+00
206,2.159934290e-03,5.367147872e-02,-3.579773632e+00
206,2.179934290e-03,5.568152902e-02,-2.775753510e+00
206,2.199934290e-03,5.367147872e-02,-2.172738419e+00
206,2.219934290e-03,5.166142842e-02,-1.569723328e+00
206,2.239934290e-03,5.166142842e-02,-1.368718298e+00
206,2.259934290e-03,5.166142842e-02,-3.177763571e+00
206,2.279934290e-03,5.367147872e-02,-2.775753510e+00
206,2.299934290e-03,5.568152902e-02,-2.775753510e+00
206,2.319934290e-03,5.367147872e-02,-3.378768602e+00
206,2.339934290e-03,5.367147872e-02,-4.383793754e+00
206,2.359934290e-03,5.568152902e-02,-3.981783693e+00
206,2.379934290e-03,5.769157933e-02,-2.976758541e+00
206,2.399934290e-03,5.769157933e-02,-3.579773632e+00
206,2.419934290e-03,5.769157933e-02,-2.775753510e+00
206,2.439934290e-03,5.769157933e-02,-2.172738419e+00
206,2.459934290e-03,5.568152902e-02,-1.971733389e+00
206,2.479934290e-03,5.568152902e-02,-2.172738419e+00
206,2.499934290e-03,5.769157933e-02,-1.569723328e+00
206,2.519934290e-03,5.769157933e-02,-1.971733389e+00
206,2.539934290e-03,5.769157933e-02,-1.770728358e+00
206,2.559934290e-03,5.970162963e-02,-1.770728358e+00
206,2.579934290e-03,5.568152902e-02,-2.373743450e+00
206,2.599934290e-03,5.769157933e-02,-2.976758541e+00
206,2.619934290e-03,5.367147872e-02,-3.177763571e+00
206,2.639934290e-03,5.367147872e-02,-2.775753510e+00
206,2.659934290e-03,5.367147872e-02,-2.775753510e+00
206,2.679934290e-03,5.568152902e-02,-2.172738419e+00
206,2.699934290e-03,5.367147872e-02,-2.373743450e+00
206,2.719934290e-03,5.166142842e-02,-2.373743450e+00
206,2.739934290e-03,4.965137811e-02,-2.574748480e+00
206,2.759934290e-03,4.764132781e-02,-3.177763571e+00
206,2.779934290e-03,4.764132781e-02,-3.177763571e+00
206,2.799934290e-03,4.764132781e-02,-2.775753510e+00
206,2.819934290e-03,4.563127750e-02,-4.182788723e+00
206,2.839934290e-03,4.764132781e-02,-3.378768602e+00
206,2.859934290e-03,4.965137811e-02,-2.373743450e+00
206,2.879934290e-03,4.563127750e-02,-2.976758541e+00
206,2.899934290e-03,4.563127750e-02,-2.373743450e+00
206,2.919934290e-03,4.764132781e-02,-2.172738419e+00
206,2.939934290e-03,4.965137811e-02,-3.780778662e+00
206,2.959934290e-03,4.764132781e-02,-3.579773632e+00
206,2.979934290e-03,4.764132781e-02,-2.775753510e+00
206,2.999934290e-03,4.965137811e-02,-2.574748480e+00
206,3.019934290e-03,4.563127750e-02,-1.770728358e+00
206,3.039934290e-03,4.563127750e-02,-2.775753510e+00
206,3.059934290e-03,4.362122720e-02,-3.579773632e+00
206,3.079934290e-03,4.563127750e-02,-4.182788723e+00
206,3.099934290e-03,4.764132781e-02,-3.780778662e+00
206,3.119934290e-03,4.563127750e-02,-3.177763571e+00
206,3.139934290e-03,4.764132781e-02,-3.981783693e+00
206,3.159934290e-03,4.764132781e-02,-3.579773632e+00
206,3.179934290e-03,5.166142842e-02,-3.579773632e+00
206,3.199934290e-03,4.965137811e-02,-3.378768602e+00
206,3.219934290e-03,5.367147872e-02,-2.574748480e+00
206,3.239934290e-03,5.367147872e-02,-2.373743450e+00
206,3.259934290e-03,5.367147872e-02,-2.574748480e+00
206,3.279934290e-03,5.367147872e-02,-2.976758541e+00
206,3.299934290e-03,5.367147872e-02,-2.373743450e+00
206,3.319934290e-03,5.367147872e-02,-2.574748480e+00
206,3.339934290e-03,5.166142842e-02,-2.373743450e+00
206,3.359934290e-03,5.367147872e-02,-1.770728358e+00
206,3.379934290e-03,4.764132781e-02,-1.971733389e+00
206,3.399934290e-03,5.166142842e-02,-2.373743450e+00
206,3.419934290e-03,5.568152902e-02,-1.971733389e+00
206,3.439934290e-03,5.166142842e-02,-1.569723328e+00
206,3.459934290e-03,5.367147872e-02,-2.373743450e+00
206,3.479934290e-03,5.568152902e-02,-1.770728358e+00
206,3.499934290e-03,5.367147872e-02,-2.574748480e+00
206,3.519934290e-03,5.166142842e-02,-1.770728358e+00
206,3.539934290e-03,4.965137811e-02,-1.368718298e+00
206,3.559934290e-03,4.965137811e-02,-2.574748480e+00
206,3.579934290e-03,4.965137811e-02,-2.775753510e+00
206,3.599934290e-03,4.764132781e-02,-2.574748480e+00
206,3.619934290e-03,4.965137811e-02,-2.373743450e+00
206,3.639934290e-03,4.764132781e-02,-1.770728358e+00
206,3.659934290e-03,4.764132781e-02,-1.569723328e+00
206,3.679934290e-03,4.764132781e-02,-2.373743450e+00
206,3.699934290e-03,4.965137811e-02,-3.177763571e+00
206,3.719934290e-03,4.965137811e-02,-3.579773632e+00
206,3.739934290e-03,4.965137811e-02,-2.976758541e+00
206,3.759934290e-03,4.965137811e-02,-2.775753510e+00
206,3.779934290e-03,4.764132781e-02,-1.971733389e+00
206,3.799934290e-03,4.965137811e-02,-2.172738419e+00
206,3.819934290e-03,5.166142842e-02,-2.775753510e+00
206,3.839934290e-03,5.367147872e-02,-2.574748480e+00
206,3.859934290e-03,5.166142842e-02,-2.976758541e+00
206,3.879934290e-03,5.367147872e-02,-3.177763571e+00
206,3.899934290e-03,5.367147872e-02,-2.775753510e+00
206,3.919934290e-03,5.166142842e-02,-2.574748480e+00
206,3.939934290e-03,5.166142842e-02,-2.574748480e+00
206,3.959934290e-03,5.367147872e-02,-2.172738419e+00
206,3.979934290e-03,5.166142842e-02,-2.775753510e+00
206,3.999934290e-03,5.367147872e-02,-3.177763571e+00
206,4.019934290e-03,5.166142842e-02,-2.373743450e+00
206,4.039934290e-03,5.367147872e-02,-3.177763571e+00
206,4.059934290e-03,5.166142842e-02,-3.378768602e+00
206,4.079934290e-03,5.166142842e-02,-2.775753510e+00
206,4.099934290e-03,5.166142842e-02,-3.981783693e+00
206,4.119934290e-03,4.965137811e-02,-4.986808845e+00
206,4.139934290e-03,4.965137811e-02,-4.785803814e+00
206,4.159934290e-03,4.965137811e-02,-5.991833997e+00
206,4.179934290e-03,5.166142842e-02,-4.986808845e+00
206,4.199934290e-03,5.367147872e-02,-4.383793754e+00
206,4.219934290e-03,5.568152902e-02,-3.780778662e+00
206,4.239934290e-03,5.568152902e-02,-3.579773632e+00
206,4.259934290e-03,5.769157933e-02,-3.378768602e+00
206,4.279934290e-03,5.568152902e-02,-2.775753510e+00
206,4.299934290e-03,5.568152902e-02,-2.373743450e+00
206,4.319934290e-03,5.769157933e-02,-2.574748480e+00
206,4.339934290e-03,5.568152902e-02,-2.574748480e+00
206,4.359934290e-03,5.970162963e-02,-3.579773632e+00
206,4.379934290e-03,5.970162963e-02,-2.775753510e+00
206,4.399934290e-03,5.568152902e-02,-2.976758541e+00
206,4.419934290e-03,5.769157933e-02,-2.373743450e+00
206,4.439934290e-03,5.367147872e-02,-3.579773632e+00
206,4.459934290e-03,5.367147872e-02,-3.981783693e+00
206,4.479934290e-03,5.367147872e-02,-3.780778662e+00
206,4.499934290e-03,5.970162963e-02,-2.976758541e+00
206,4.519934290e-03,5.970162963e-02,-2.574748480e+00
206,4.539934290e-03,6.171167994e-02,-3.378768602e+00
206,4.559934290e-03,5.970162963e-02,-3.780778662e+00
206,4.579934290e-03,5.769157933e-02,-3.177763571e+00
206,4.599934290e-03,5.769157933e-02,-2.775753510e+00
206,4.619934290e-03,5.970162963e-02,-2.373743450e+00
206,4.639934290e-03,6.171167994e-02,-2.172738419e+00
206,4.659934290e-03,5.769157933e-02,-2.574748480e+00
206,4.679934290e-03,5.769157933e-02,-2.373743450e+00
206,4.699934290e-03,5.769157933e-02,-2.373743450e+00
206,4.719934290e-03,5.769157933e-02,-1.770728358e+00
206,4.739934290e-03,5.769157933e-02,-2.373743450e+00
206,4.759934290e-03,5.769157933e-02,-2.574748480e+00
206,4.779934290e-03,5.367147872e-02,-2.775753510e+00
206,4.799934290e-03,5.367147872e-02,-1.770728358e+00
206,4.819934290e-03,5.166142842e-02,-1.770728358e+00
206,4.839934290e-03,5.367147872e-02,-1.569723328e+00
206,4.859934290e-03,5.367147872e-02,-2.172738419e+00
206,4.879934290e-03,5.166142842e-02,-2.373743450e+00
206,4.899934290e-03,4.764132781e-02,-1.971733389e+00
206,4.919934290e-03,4.965137811e-02,-1.368718298e+00
206,4.939934290e-03,4.965137811e-02,-1.971733389e+00
206,4.959934290e-03,4.764132781e-02,-2.574748480e+00
206,4.979934290e-03,4.563127750e-02,-1.971733389e+00
208,-5.000065710e-03,4.965137811e-02,-2.373743450e+00
208,-4.980065710e-03,5.166142842e-02,-2.976758541e+00
208,-4.960065710e-03,4.965137811e-02,-2.976758541e+00
208,-4.940065710e-03,5.166142842e-02,-2.373743450e+00
208,-4.920065710e-03,4.965137811e-02,-2.373743450e+00
208,-4.900065710e-03,4.965137811e-02,-1.770728358e+00
208,-4.880065710e-03,4.965137811e-02,-2.172738419e+00
208,-4.860065710e-03,4.965137811e-02,-1.569723328e+00
208,-4.840065710e-03,4.965137811e-02,-1.167713267e+00
208,-4.820065710e-03,5.166142842e-02,-1.569723328e+00
208,-4.800065710e-03,4.965137811e-02,-1.569723328e+00
208,-4.780065710e-03,4.965137811e-02,-3.177763571e+00
208,-4.760065710e-03,4.965137811e-02,-2.574748480e+00
208,-4.740065710e-03,4.965137811e-02,-4.182788723e+00
208,-4.720065710e-03,4.764132781e-02,-4.383793754e+00
208,-4.700065710e-03,4.764132781e-02,-3.378768602e+00
208,-4.680065710e-03,5.166142842e-02,-4.383793754e+00
208,-4.660065710e-03,5.367147872e-02,-4.986808845e+00
208,-4.640065710e-03,4.965137811e-02,-5.388818906e+00
208,-4.620065710e-03,4.764132781e-02,-3.981783693e+00
208,-4.600065710e-03,4.965137811e-02,-3.981783693e+00
208,-4.580065710e-03,5.166142842e-02,-3.177763571e+00
208,-4.560065710e-03,5.166142842e-02,-2.172738419e+00
208,-4.540065710e-03,5.367147872e-02,-1.770728358e+00
208,-4.520065710e-03,5.166142842e-02,-2.574748480e+00
208,-4.500065710e-03,5.568152902e-02,-2.775753510e+00
208,-4.480065710e-03,5.568152902e-02,-2.172738419e+00
208,-4.460065710e-03,5.568152902e-02,-1.770728358e+00
208,-4.440065710e-03,5.568152902e-02,-2.574748480e+00
208,-4.420065710e-03,5.568152902e-02,-2.976758541e+00
208,-4.400065710e-03,5.769157933e-02,-2.172738419e+00
208,-4.380065710e-03,5.568152902e-02,-1.770728358e+00
208,-4.360065710e-03,5.367147872e-02,-1.368718298e+00
208,-4.340065710e-03,5.568152902e-02,-1.368718298e+00
208,-4.320065710e-03,5.568152902e-02,-2.775753510e+00
208,-4.300065710e-03,5.568152902e-02,-2.976758541e+00
208,-4.280065710e-03,5.166142842e-02,-3.378768602e+00
208,-4.260065710e-03,5.568152902e-02,-2.373743450e+00
208,-4.240065710e-03,5.367147872e-02,-3.378768602e+00
208,-4.220065710e-03,5.166142842e-02,-2.775753510e+00
208,-4.200065710e-03,5.166142842e-02,-3.378768602e+00
208,-4.180065710e-03,5.166142842e-02,-2.775753510e+00
208,-4.160065710e-03,5.367147872e-02,-3.780778662e+00
208,-4.140065710e-03,5.166142842e-02,-3.177763571e+00
208,-4.120065710e-03,5.166142842e-02,-3.378768602e+00
208,-4.100065710e-03,4.965137811e-02,-2.976758541e+00
208,-4.080065710e-03,5.367147872e-02,-4.182788723e+00
208,-4.060065710e-03,5.367147872e-02,-3.177763571e+00
208,-4.040065710e-03,5.367147872e-02,-2.373743450e+00
208,-4.020065710e-03,5.367147872e-02,-3.378768602e+00
208,-4.000065710e-03,5.367147872e-02,-3.177763571e+00
208,-3.980065710e-03,5.568152902e-02,-3.177763571e+00
208,-3.960065710e-03,5.769157933e-02,-2.574748480e+00
208,-3.940065710e-03,5.568152902e-02,-2.574748480e+00
208,-3.920065710e-03,5.367147872e-02,-1.971733389e+00
208,-3.900065710e-03,5.367147872e-02,-1.770728358e+00
208,-3.880065710e-03,5.367147872e-02,-2.574748480e+00
208,-3.860065710e-03,5.166142842e-02,-2.775753510e+00
208,-3.840065710e-03,4.965137811e-02,-2.574748480e+00
208,-3.820065710e-03,4.764132781e-02,-2.574748480e+00
208,-3.800065710e-03,4.764132781e-02,-2.172738419e+00
208,-3.780065710e-03,4.965137811e-02,-1.971733389e+00
208,-3.760065710e-03,4.965137811e-02,-1.569723328e+00
208,-3.740065710e-03,5.166142842e-02,-1.770728358e+00
208,-3.720065710e-03,5.367147872e-02,-2.172738419e+00
208,-3.700065710e-03,5.166142842e-02,-2.172738419e+00
208,-3.680065710e-03,4.764132781e-02,-2.976758541e+00
208,-3.660065710e-03,4.965137811e-02,-3.177763571e+00
208,-3.640065710e-03,4.764132781e-02,-2.373743450e+00
208,-3.620065710e-03,4.563127750e-02,-1.770728358e+00
208,-3.600065710e-03,5.166142842e-02,-2.172738419e+00
208,-3.580065710e-03,4.965137811e-02,-1.971733389e+00
208,-3.560065710e-03,5.166142842e-02,-2.172738419e+00
208,-3.540065710e-03,5.166142842e-02,-2.976758541e+00
208,-3.520065710e-03,5.166142842e-02,-2.574748480e+00
208,-3.500065710e-03,5.166142842e-02,-2.574748480e+00
208,-3.480065710e-03,5.166142842e-02,-1.971733389e+00
208,-3.460065710e-03,4.965137811e-02,-2.373743450e+00
208,-3.440065710e-03,5.166142842e-02,-2.976758541e+00
208,-3.420065710e-03,5.166142842e-02,-2.775753510e+00
208,-3.400065710e-03,5.166142842e-02,-1.971733389e+00
208,-3.380065710e-03,5.568152902e-02,-2.172738419e+00
208,-3.360065710e-03,5.166142842e-02,-1.770728358e+00
208,-3.340065710e-03,5.166142842e-02,-2.373743450e+00
208,-3.320065710e-03,5.166142842e-02,-1.770728358e+00
208,-3.300065710e-03,5.166142842e-02,-1.368718298e+00
208,-3.280065710e-03,5.166142842e-02,-1.971733389e+00
208,-3.260065710e-03,5.166142842e-02,-1.971733389e+00
208,-3.240065710e-03,4.965137811e-02,-2.373743450e+00
208,-3.220065710e-03,5.166142842e-02,-1.971733389e+00
208,-3.200065710e-03,4.965137811e-02,-2.775753510e+00
208,-3.180065710e-03,4.563127750e-02,-2.172738419e+00
208,-3.160065710e-03,4.764132781e-02,-2.172738419e+00
208,-3.140065710e-03,4.563127750e-02,-1.770728358e+00
208,-3.120065710e-03,4.563127750e-02,-2.574748480e+00
208,-3.100065710e-03,4.764132781e-02,-2.976758541e+00
208,-3.080065710e-03,4.764132781e-02,-3.177763571e+00
208,-3.060065710e-03,4.965137811e-02,-3.981783693e+00
208,-3.040065710e-03,5.166142842e-02,-2.976758541e+00
208,-3.020065710e-03,5.367147872e-02,-2.775753510e+00
208,-3.000065710e-03,5.166142842e-02,-1.971733389e+00
208,-2.980065710e-03,5.166142842e-02,-3.177763571e+00
208,-2.960065710e-03,5.166142842e-02,-4.785803814e+00
208,-2.940065710e-03,4.764132781e-02,-3.780778662e+00
208,-2.920065710e-03,4.965137811e-02,-3.579773632e+00
208,-2.900065710e-03,4.965137811e-02,-3.177763571e+00
208,-2.880065710e-03,4.965137811e-02,-3.981783693e+00
208,-2.860065710e-03,4.764132781e-02,-3.981783693e+00
208,-2.840065710e-03,4.764132781e-02,-3.579773632e+00
208,-2.820065710e-03,4.764132781e-02,-3.378768602e+00
208,-2.800065710e-03,4.965137811e-02,-2.976758541e+00
208,-2.780065710e-03,4.563127750e-02,-2.775753510e+00
208,-2.760065710e-03,4.965137811e-02,-1.971733389e+00
208,-2.740065710e-03,4.965137811e-02,-1.770728358e+00
208,-2.720065710e-03,5.367147872e-02,-2.775753510e+00
208,-2.700065710e-03,5.166142842e-02,-2.172738419e+00
208,-2.680065710e-03,5.166142842e-02,-2.172738419e+00
208,-2.660065710e-03,4.965137811e-02,-2.373743450e+00
208,-2.640065710e-03,5.166142842e-02,-2.574748480e+00
208,-2.620065710e-03,4.563127750e-02,-2.775753510e+00
208,-2.600065710e-03,4.362122720e-02,-2.775753510e+00
208,-2.580065710e-03,4.764132781e-02,-2.172738419e+00
208,-2.560065710e-03,4.764132781e-02,-1.569723328e+00
208,-2.540065710e-03,5.166142842e-02,-1.167713267e+00
208,-2.520065710e-03,5.367147872e-02,-1.368718298e+00
208,-2.500065710e-03,4.764132781e-02,-1.368718298e+00
208,-2.480065710e-03,4.764132781e-02,-1.368718298e+00
208,-2.460065710e-03,4.965137811e-02,-1.167713267e+00
208,-2.440065710e-03,4.965137811e-02,-1.770728358e+00
208,-2.420065710e-03,4.965137811e-02,-2.373743450e+00
208,-2.400065710e-03,4.965137811e-02,-1.770728358e+00
208,-2.380065710e-03,4.965137811e-02,-2.373743450e+00
208,-2.360065710e-03,5.367147872e-02,-1.770728358e+00
208,-2.340065710e-03,5.367147872e-02,-1.368718298e+00
208,-2.320065710e-03,5.166142842e-02,-2.172738419e+00
208,-2.300065710e-03,5.166142842e-02,-2.574748480e+00
208,-2.280065710e-03,5.166142842e-02,-3.177763571e+00
208,-2.260065710e-03,5.367147872e-02,-2.574748480e+00
208,-2.240065710e-03,5.166142842e-02,-2.373743450e+00
208,-2.220065710e-03,5.166142842e-02,-1.770728358e+00
208,-2.200065710e-03,5.166142842e-02,-1.167713267e+00
208,-2.180065710e-03,5.367147872e-02,-1.368718298e+00
208,-2.160065710e-03,5.166142842e-02,-1.167713267e+00
208,-2.140065710e-03,5.367147872e-02,-1.569723328e+00
208,-2.120065710e-03,5.166142842e-02,-1.167713267e+00
208,-2.100065710e-03,5.568152902e-02,-1.167713267e+00
208,-2.080065710e-03,5.367147872e-02,-2.574748480e+00
208,-2.060065710e-03,5.367147872e-02,-1.971733389e+00
208,-2.040065710e-03,5.166142842e-02,-1.770728358e+00
208,-2.020065710e-03,5.367147872e-02,-1.167713267e+00
208,-2.000065710e-03,4.965137811e-02,-1.167713267e+00
208,-1.980065710e-03,4.965137811e-02,-1.971733389e+00
208,-1.960065710e-03,4.965137811e-02,-2.373743450e+00
208,-1.940065710e-03,5.166142842e-02,-2.172738419e+00
208,-1.920065710e-03,5.166142842e-02,-2.373743450e+00
208,-1.900065710e-03,5.166142842e-02,-1.569723328e+00
208,-1.880065710e-03,5.568152902e-02,-1.569723328e+00
208,-1.860065710e-03,5.367147872e-02,-1.368718298e+00
208,-1.840065710e-03,5.367147872e-02,-1.167713267e+00
208,-1.820065710e-03,4.965137811e-02,-9.667082368e-01
208,-1.800065710e-03,5.166142842e-02,-1.569723328e+00
208,-1.780065710e-03,5.166142842e-02,-1.167713267e+00
208,-1.760065710e-03,5.166142842e-02,-1.167713267e+00
208,-1.740065710e-03,5.166142842e-02,-1.167713267e+00
208,-1.720065710e-03,5.166142842e-02,-7.657032064e-01
208,-1.700065710e-03,5.166142842e-02,-1.368718298e+00
208,-1.680065710e-03,5.367147872e-02,-2.574748480e+00
208,-1.660065710e-03,5.568152902e-02,-2.775753510e+00
208,-1.640065710e-03,5.367147872e-02,-3.579773632e+00
208,-1.620065710e-03,5.367147872e-02,-2.976758541e+00
208,-1.600065710e-03,5.166142842e-02,-4.383793754e+00
208,-1.580065710e-03,5.166142842e-02,-4.383793754e+00
208,-1.560065710e-03,4.764132781e-02,-3.780778662e+00
208,-1.540065710e-03,5.166142842e-02,-2.775753510e+00
208,-1.520065710e-03,4.965137811e-02,-3.177763571e+00
208,-1.500065710e-03,5.166142842e-02,-3.177763571e+00
208,-1.480065710e-03,4.965137811e-02,-4.785803814e+00
208,-1.460065710e-03,5.166142842e-02,-4.182788723e+00
208,-1.440065710e-03,5.166142842e-02,-4.383793754e+00
208,-1.420065710e-03,5.166142842e-02,-3.579773632e+00
208,-1.400065710e-03,4.965137811e-02,-2.775753510e+00
208,-1.380065710e-03,5.367147872e-02,-2.373743450e+00
208,-1.360065710e-03,5.166142842e-02,-1.770728358e+00
208,-1.340065710e-03,5.367147872e-02,-1.770728358e+00
208,-1.320065710e-03,5.166142842e-02,-1.770728358e+00
208,-1.300065710e-03,5.166142842e-02,-1.569723328e+00
208,-1.280065710e-03,5.166142842e-02,-1.167713267e+00
208,-1.260065710e-03,5.166142842e-02,-7.657032064e-01
208,-1.240065710e-03,4.965137811e-02,-9.667082368e-01
208,-1.220065710e-03,4.965137811e-02,-1.569723328e+00
208,-1.200065710e-03,5.166142842e-02,-2.373743450e+00
208,-1.180065710e-03,4.965137811e-02,-1.770728358e+00
208,-1.160065710e-03,5.166142842e-02,-1.569723328e+00
208,-1.140065710e-03,5.166142842e-02,-1.167713267e+00
208,-1.120065710e-03,5.166142842e-02,-1.368718298e+00
208,-1.100065710e-03,5.367147872e-02,-1.569723328e+00
208,-1.080065710e-03,5.367147872e-02,-1.971733389e+00
208,-1.060065710e-03,5.367147872e-02,-1.368718298e+00
208,-1.040065710e-03,5.166142842e-02,-1.971733389e+00
208,-1.020065710e-03,5.166142842e-02,-1.368718298e+00
208,-1.000065710e-03,5.367147872e-02,-2.373743450e+00
208,-9.800657100e-04,5.166142842e-02,-3.177763571e+00
208,-9.600657100e-04,5.568152902e-02,-2.976758541e+00
208,-9.400657100e-04,5.166142842e-02,-4.383793754e+00
208,-9.200657100e-04,5.166142842e-02,-3.981783693e+00
208,-9.000657100e-04,5.166142842e-02,-2.976758541e+00
208,-8.800657100e-04,5.166142842e-02,-2.172738419e+00
208,-8.600657100e-04,5.367147872e-02,-2.574748480e+00
208,-8.400657100e-04,5.166142842e-02,-3.177763571e+00
208,-8.200657100e-04,4.965137811e-02,-2.976758541e+00
208,-8.000657100e-04,4.965137811e-02,-2.775753510e+00
208,-7.800657100e-04,5.166142842e-02,-2.373743450e+00
208,-7.600657100e-04,4.965137811e-02,-2.775753510e+00
208,-7.400657100e-04,5.166142842e-02,-2.574748480e+00
208,-7.200657100e-04,5.166142842e-02,-1.971733389e+00
208,-7.000657100e-04,5.367147872e-02,-1.971733389e+00
208,-6.800657100e-04,5.367147872e-02,-2.373743450e+00
208,-6.600657100e-04,5.367147872e-02,-3.579773632e+00
208,-6.400657100e-04,5.367147872e-02,-3.177763571e+00
208,-6.200657100e-04,5.367147872e-02,-3.177763571e+00
208,-6.000657100e-04,5.568152902e-02,-2.775753510e+00
208,-5.800657100e-04,5.166142842e-02,-2.574748480e+00
208,-5.600657100e-04,5.367147872e-02,-2.172738419e+00
208,-5.400657100e-04,5.166142842e-02,-1.770728358e+00
208,-5.200657100e-04,5.568152902e-02,-2.172738419e+00
208,-5.000657100e-04,5.568152902e-02,-1.569723328e+00
208,-4.800657100e-04,5.568152902e-02,-2.574748480e+00
